"Brand","Pricing","Photo","Model","Engine","Power","Torque_lb_ft","Gearbox","Drivetrain","Seats","Doors","Weight_lbs","Length","Width","Height","Fuel","Consumption_city","Consumption_highway","Body","Equipment","Dynamics","Off-road capabilities","Safety","Sport character","Price","Punkty_miasto","Punkty_trasa","Punkty_rodzinny","Punkty_uniwersalny","Efficiency","Result"
"Acura",30800,"https://www.ccarprice.com/products/Acura_Integra_2023_2.jpg","Integra 2023","1.5L Turbo Inline-4 Gas",200,192,"CVT","front",5,4,3084,185.8,72,55.5,"Petrol",30,37,"Hatchback",8.8,4.3,3.6,5.9,3.4,8.5,7,7.1,3.4,7.9,5.3,0
"Acura",53600,"https://www.ccarprice.com/products/Acura_TLX_Type_S_Performance_2022.jpg","TLX Type S Performance 2022","3.0L Turbo V6 Gas",355,354,"Automatic","all",5,4,4200,194.6,75.2,56.4,"Petrol",19,24,"Sedan",7.5,7.1,3.7,6.1,5.8,7.4,5,8.9,5.5,8.9,3.4,0
"Acura",40600,"https://www.ccarprice.com/products/Acura_RDX_2023_2.jpg","RDX 2023","2.0-liter Turbo Inline-4 Gas",272,280,"Automatic","all",5,4,4019,186.7,74.8,65.7,"Petrol",21,27,"SUV",5.6,5.6,6.5,5.5,3.9,8,4.2,7.9,6,8.2,3.8,0
"Acura",63000,"https://www.ccarprice.com/products/Acura_MDX_3.5L_with_Advance_Package_2023.jpg","MDX 3.5L with Advance Package 2023","3.5L V6 Gas",290,267,"Automatic","all",7,4,4565,198.4,78.7,67.1,"Petrol",19,25,"SUV",6.2,5.3,6.5,5.9,5.2,6.9,3.9,8.1,6.7,8.5,3.5,0
"Acura",30800,"https://www.ccarprice.com/products/Acura_Integra_Sedan_2023.jpg","Integra Sedan 2023","1.5L Turbo Inline-4 Gas",200,192,"CVT","front",5,4,3084,185.8,72,55.5,"Petrol",30,37,"Hatchback",6.6,4.3,3.6,5.9,3.4,8.5,7,7.1,3.4,7.9,5.3,0
"Acura",169500,"https://www.ccarprice.com/products/Acura_NSX_Type_S_Coupe_2022_1.jpg","NSX Type S 2022","3.5L Twin-Turbo V6 Hybrid",500,406,"Automatic","all",2,2,3878,176,76.3,47.8,"Hybrid",21,22,"Coupe",6.6,9.3,4.3,5.7,6.2,1.5,5.4,8.1,1.5,6.8,3.4,0
"Acura",52800,"https://www.ccarprice.com/products/Acura_TLX_Type_S_2022.jpg","TLX Type S 2022","3.0L Turbo V6 Gas",355,354,"Automatic","all",5,4,4221,194.6,75.2,56.4,"Petrol",19,25,"Sedan",7.5,7.1,3.7,6.1,5.8,7.4,5,9,5.5,8.9,3.5,0
"Acura",160500,"https://www.ccarprice.com/products/Acura_NSX_SH-AWD_2022.jpg","NSX SH-AWD 2022","3.5L Twin-Turbo V6 Hybrid",500,406,"Automatic","all",2,2,3878,176,76.3,47.8,"Hybrid",21,22,"Coupe",6.6,9.3,4.3,5.7,7.5,2,5.4,8.1,1.5,6.8,3.4,0
"Acura",169500,"https://www.ccarprice.com/products/Acura_NSX_Type_S_2022_3.jpg","NSX Type S 2022","3.5L Twin-Turbo V6 Hybrid",500,406,"Automatic","all",2,2,3878,176,76.3,47.8,"Hybrid",21,22,"Coupe",6.6,9.3,4.3,5.7,6.2,1.5,5.4,8.1,1.5,6.8,3.4,0
"Acura",53600,"https://www.ccarprice.com/products/Acura-TLX-2022.jpg","TLX 2022","2.0L Turbo Inline-4 Gas",272,280,"Automatic","front",5,4,3709,194.6,75.2,56.4,"Petrol",22,31,"Sedan",7.2,5.8,2.2,5.8,3.1,7.4,5.1,9.3,5.5,9,4.2,0
"Acura",30500,"https://www.ccarprice.com/products/Acura_ILX_Premium_A-Spec_Package_2022_1.jpg","ILX Premium A-Spec Package 2022","2.4-liter Inline-4 Gas",201,180,"Automatic","front",5,4,3144,182.2,70.6,55.6,"Petrol",24,34,"Sedan",4.4,4.1,2.2,4.5,3.1,8.5,5.4,9.2,5.2,9,4.6,0
"Acura",33400,"https://www.ccarprice.com/products/Acura_ILX_Technology_Package_2022_1.jpg","ILX Technology Package 2022","2.4-liter Inline-4 Gas",201,180,"Automatic","front",5,4,3148,182.2,70.6,55.6,"Petrol",24,34,"Sedan",5.6,4.1,2.2,4.9,3.1,8.4,5.4,9.2,5.2,9,4.6,0
"Acura",49300,"https://www.ccarprice.com/products/Acura_RDX_Advance_Package_2022_1.jpg","RDX Advance Package 2022","2.0-liter Turbo Inline-4 Gas",272,280,"Automatic","all",5,4,4078,186.7,74.8,65.7,"Petrol",21,27,"SUV",7.2,5.6,7,6.4,3.9,7.6,4.2,7.9,6,8.2,3.8,0
"Acura",44950,"https://www.ccarprice.com/products/Acura_RDX_A-Spec_Package_2022_1.jpg","RDX A-Spec Package 2022","2.0-liter Turbo Inline-4 Gas",272,280,"Automatic","front",5,4,3847,186.7,74.8,65.7,"Petrol",22,27,"SUV",8.1,5.7,5.5,6.9,2.7,7.8,4.3,7.9,6,8.4,3.8,0
"Acura",41950,"https://www.ccarprice.com/products/Acura_RDX_Technology_Package_2022_1.jpg","RDX Technology Package 2022","2.0-liter Turbo Inline-4 Gas",272,280,"Automatic","front",5,4,3816,186.7,74.8,65.7,"Petrol",22,28,"SUV",7.2,5.7,5.5,6.4,2.7,8,4.3,8.1,6,8.4,3.9,0
"Acura",39300,"https://www.ccarprice.com/products/Acura_RDX_2022_1.jpg","RDX FWD 2022","2.0-liter Turbo Inline-4 Gas",272,280,"Automatic","front",5,4,3788,187.4,74.8,65.7,"Petrol",21,28,"SUV",7.2,5.7,5.5,6.4,2.7,8.1,4.2,8.1,6,8.4,3.9,0
"Acura",29300,"https://www.ccarprice.com/products/Acura_ILX_Premium_Package_2022_1.jpg","ILX Premium Package 2022","2.4-liter Inline-4 Gas",201,180,"Automatic","front",5,4,3122,182.2,70.6,55.6,"Petrol",24,34,"Sedan",4.4,4.1,2.2,4.5,3.1,8.6,5.4,9.2,5.2,9,4.6,0
"Acura",26500,"https://www.ccarprice.com/products/Acura_ILX_2022.jpg","ILX 2022","2.4-liter Inline-4 Gas",201,180,"Automatic","front",5,4,3095,182.2,70.6,55.6,"Petrol",24,34,"Sedan",4.4,4.1,3.3,4.5,3.1,8.7,5.4,9.2,5.2,9,4.6,0
"Acura",60650,"https://www.ccarprice.com/products/Acura_MDX_3_5L_with_Advance_Package_2022.jpg","MDX 3.5L with Advance Package 2022","3.5L V6 Gas",290,267,"Automatic","all",7,4,4565,198.4,78.7,67.1,"Petrol",19,25,"SUV",6.6,5.3,5.6,6.5,5.2,7,3.9,8.1,6.7,8.5,3.5,0
"Acura",58400,"https://www.ccarprice.com/products/Acura_MDX_3.5L_with_A-Spec_Package_2022.jpg","MDX 3.5L with A-Spec Package 2022","3.5L V6 Gas",290,267,"Automatic","all",7,4,4534,198.4,78.7,67.1,"Petrol",19,25,"SUV",6.6,5.3,5.6,6.5,5.2,7.1,3.9,8.1,6.7,8.5,3.5,0
"Acura",48200,"https://www.ccarprice.com/products/Acura_MDX_SH-AWD_2022.jpg","MDX SH-AWD 2022","3.5L V6 Gas",290,267,"Automatic","all",7,4,4503,198.4,78.7,67.1,"Petrol",19,26,"SUV",6.6,5.3,5.6,6.5,5.2,7.6,3.9,8.1,6.7,8.5,3.6,0
"Acura",47200,"https://www.ccarprice.com/products/Acura_MDX_3.5L_2022.jpg","MDX 3.5L 2022","3.5L V6 Gas",290,267,"Automatic","front",7,4,4271,198.4,78.7,67.1,"Petrol",19,26,"SUV",6.6,5.5,4.1,6.5,3.9,7.7,3.9,8.1,6.7,8.5,3.6,0
"Genesis",48000,"https://www.ccarprice.com/products/Genesis_G80_2022.jpg","G80 2.5T 2022","2.5L Turbo Inline-4 Gas",300,311,"Automatic","rear",5,4,3957,196.7,75.8,57.7,"Petrol",23,32,"Sedan",6.6,6.3,6.1,5.7,7,7.7,5.1,9.6,5.5,9.2,4.3,0
"Genesis",48250,"https://www.ccarprice.com/products/Genesis_G80_2023_1.jpg","G80 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","rear",5,4,3957,196.7,75.8,57.7,"Petrol",23,32,"Sedan",6.6,6.3,6.1,5.7,7,7.6,5.1,9.6,5.5,9.2,4.3,0
"Genesis",55550,"https://www.ccarprice.com/products/Genesis_GV80_2023_1.jpg","GV80 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4850,194.7,77.8,67.5,"Petrol",20,24,"SUV",7.8,5.8,7.5,6.7,3.6,7.3,4,8.1,6.2,8.4,3.5,0
"Genesis",42900,"https://www.ccarprice.com/products/Genesis_GV70_2023.jpg","GV70 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4167,185.6,75.2,64.2,"Petrol",19,26,"SUV",8.4,6.1,7.3,7.1,4.2,7.9,4.2,7.9,5.9,8.2,3.6,0
"Genesis",67890,"https://www.ccarprice.com/products/Genesis_GV60_Performance_2023.jpg","GV60 Performance 2023","Electric",429,446,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",8.8,7.2,5.6,4.3,3.3,6.7,4.8,1.9,4.2,4.9,5,0
"Genesis",59290,"https://www.ccarprice.com/products/Genesis_GV60_Advanced_2023.jpg","GV60 Advanced 2023","Electric",314,446,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",8.8,6.6,5.6,4.3,3,7.1,4.8,1.9,4.2,4.9,5,0
"Genesis",51400,"https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2023.jpg","G80 2.5T AWD 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4112,196.7,75.8,57.7,"Petrol",22,30,"Sedan",6.6,6.2,5,5.7,6.4,7.5,5,9.4,5.5,9,4.1,0
"Genesis",46750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2023.jpg","G70 3.3T AWD 2023","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","all",5,4,4041,184.4,72.8,55.1,"Petrol",17,26,"Sedan",6.2,7.6,5,4.9,6.1,7.7,5,9,5.2,8.8,3.4,0
"Genesis",41250,"https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2023.jpg","G70 2.0T AWD 2023","2.0L Turbo Inline-4 Gas",252,260,"Automatic","all",5,4,3832,184.4,72.8,55.1,"Petrol",20,28,"Sedan",7.2,5.3,4.9,5.7,4.4,8,5.2,9.2,5.2,8.9,3.8,0
"Genesis",77200,"https://www.ccarprice.com/products/Genesis_GV80_Prestige_Signature_2022.jpg","GV80 Prestige Signature 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",6,4,NA,194.7,77.8,67.5,"Petrol",18,23,"SUV",6.9,6.9,7.5,6.4,3.8,6.2,3.9,8.1,6.5,8.5,3.2,0
"Genesis",48000,"https://www.ccarprice.com/products/Genesis_G80_Luxury_Sedan_2022.jpg","G80 Luxury Sedan 2022","3.5-liter Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,NA,196.5,75.8,57.7,"Petrol",21,25,"Sedan",6.9,6.9,5,5.9,4.3,7.7,5,9.4,5.5,9,3.6,0
"Genesis",60100,"https://www.ccarprice.com/products/Genesis_GV80_3_5T_Prestige_AWD_2022.jpg","GV80 3.5T Prestige AWD 2022","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,NA,194.7,77.8,67.5,"Petrol",21,25,"SUV",6.9,5.4,7.5,6.4,3.4,7,4.1,8.1,6.2,8.4,3.6,0
"Genesis",62390,"https://www.ccarprice.com/products/Genesis_GV60_Sport_2022.jpg","GV60 Sport 2022","Electric",314,448,"Automatic","all",5,4,4630,178,74,62,"Electric",0,0,"SUV",6.9,7.1,7.1,5.8,3.3,6.9,3.4,1.9,5.8,5.1,0,0
"Genesis",78650,"https://www.ccarprice.com/products/Genesis_GV60_Sports_Plus_2022.jpg","GV60 Sports Plus 2022","Electric",482,518,"Automatic","all",5,4,4630,178,74,62,"Electric",0,0,"SUV",6.9,8.4,7.1,5.8,3.8,6.1,3.4,1.9,5.8,5.1,0,0
"Genesis",58680,"https://www.ccarprice.com/products/Genesis_GV60_Premium_2022.jpg","GV60 Premium 2022","Electric",225,259,"Automatic","rear",5,4,4630,178,74,62,"Electric",0,0,"SUV",6.9,4.6,8.2,5.8,3.4,7.1,3.4,1.9,5.8,5.1,0,0
"Genesis",73950,"https://www.ccarprice.com/products/Genesis_G90_2022.jpg","G90 2022","5.0-liter V8 Gas",420,383,"Automatic","all",5,4,4806,204.9,75.4,58.9,"Petrol",19,25,"Sedan",6.9,7.6,4.9,6.1,7.3,6.4,4.8,9.4,5.6,9,3.5,0
"Genesis",41500,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_AWD_2023.jpg","GV70 2.5T AWD 2023","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4167,185.6,75.2,64.2,"Petrol",21,25,"SUV",6.9,6.1,7.3,6.4,4.2,8,4.3,7.9,5.9,8.2,3.6,0
"Genesis",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2023.jpg","GV80 2.5T AWD 2023","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4850,194.7,77.8,67.5,"Petrol",21,25,"SUV",6.9,5.8,7.5,6.4,4,7.3,4.1,8.1,6.2,8.4,3.6,0
"Genesis",42900,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_2023.jpg","GV70 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4167,185.6,75.2,64.2,"Petrol",19,26,"SUV",8.4,6.1,7.3,7.1,4.2,7.9,4.2,7.9,5.9,8.2,3.6,0
"Genesis",79825,"https://www.ccarprice.com/products/Genesis_Electrified_G80_2022.jpg","Electrified G80 2023","Electric",NA,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"Sedan",6.9,0.2,3.7,3.4,2.9,6.1,5.4,3.3,3.8,5.8,5,0
"Genesis",52750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_Launch_Edition_2022.jpg","G70 3.3T Launch Edition 2022","3.3L Twin-Turbo V6 Gas",365,376,"Automatic","rear",5,4,3774,184.4,72.8,55.1,"Petrol",18,27,"Sedan",8.1,7.8,6.1,5.9,6.5,7.4,5.1,9,5.2,8.8,3.6,0
"Genesis",43990,"https://www.ccarprice.com/products/Genesis_GV70_Sport_2023_1.jpg","GV70 Sport 2023","Electric",483,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,2.4,5.6,3,3.5,7.9,4.8,1.9,4.2,4.9,5,0
"Genesis",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_2023_2.jpg","GV80 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4850,194.7,77.8,67.5,"Petrol",20,24,"SUV",7.8,5.8,7.5,6.7,3.6,7.3,4,8.1,6.2,8.4,3.5,0
"Genesis",56100,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2022.jpg","GV80 2.5T AWD 2022","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4850,194.7,77.8,67.5,"Petrol",21,25,"SUV",6.2,5.8,7.5,6.1,3.6,7.3,4.1,8.1,6.2,8.4,3.6,0
"Genesis",70600,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_2023_1.jpg","GV80 3.5T 2023","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,5038,194.7,77.8,67.5,"Petrol",18,23,"SUV",6.2,7.3,7.5,6.1,4,6.5,3.9,8.1,6.2,8.4,3.2,0
"Genesis",75700,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Prestige_Signature_2022.jpg","GV80 3.5T Prestige Signature 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,NA,194.7,77.8,67.5,"Petrol",18,23,"SUV",6.2,6.9,7.5,6.1,3.8,6.3,3.9,8.1,6.2,8.4,3.2,0
"Genesis",41500,"https://www.ccarprice.com/products/Genesis_GV70_2.5T_2022_1.jpg","GV70 2.5T 2022","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4167,185.6,75.2,64.2,"Petrol",NA,NA,"SUV",8.4,6.1,7.3,7.1,4.2,8,3.3,6.7,5.9,7.3,0,0
"Genesis",81200,"https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-AWD_2022.jpg","G90 5.0L Ultimate AWD 2022","5.0-liter V8 Gas",420,383,"Automatic","all",5,4,4960,204.9,75.4,58.9,"Petrol",16,23,"Sedan",8.4,7.5,4.9,7.1,7.3,6,4.7,9.4,5.6,9,3.1,0
"Genesis",77450,"https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_AWD_2022.jpg","G90 3.3T Premium AWD 2022","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","all",5,4,4806,204.9,75.4,58.9,"Petrol",17,24,"Sedan",8.4,7.1,4.9,7.1,5.8,6.2,4.7,9.4,5.6,9,3.2,0
"Genesis",48250,"https://www.ccarprice.com/products/Genesis_G80_2_5T_2023.jpg","G80 2.5T 2023","2.5L Turbo Inline-4 Gas",300,311,"Automatic","rear",5,4,3957,196.7,75.8,57.7,"Petrol",23,32,"Sedan",6.6,6.3,6.1,5.7,7,7.6,5.1,9.6,5.5,9.2,4.3,0
"Genesis",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_AWD_2022.jpg","G80 3.5T Sport AWD 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,196.7,75.8,57.7,"Petrol",17,26,"Sedan",7.5,7.6,5,6.3,4.6,6.9,4.8,9.6,5.5,9,3.4,0
"Genesis",88400,"https://www.ccarprice.com/products/Genesis_G90_2023_2.jpg","G90 2023","5.0-liter V8 Gas",420,383,"Automatic","all",5,4,4806,204.9,75.4,58.9,"Petrol",19,25,"Sedan",6.6,7.6,4.9,5.7,7.3,5.6,4.8,9.4,5.6,9,3.5,0
"Genesis",65000,"https://www.ccarprice.com/products/Genesis_Electrified_GV70_2023_1.jpg","Electrified GV70 2023","Electric",483,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,2.4,5.6,3,3.5,6.8,4.8,1.9,4.2,4.9,5,0
"Genesis",44650,"https://www.ccarprice.com/products/Genesis_G70_3.3T_2023_2.jpg","G70 3.3T 2023","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","rear",5,4,3887,184.4,72.8,55.1,"Petrol",18,27,"Sedan",6.2,7.7,6.1,4.9,6.5,7.8,5.1,9,5.2,8.8,3.6,0
"Genesis",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_2023.jpg","G80 3.5T Sport 2023","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,196.5,75.8,57.7,"Petrol",20,27,"Sedan",6.2,7.6,5,5.9,5.1,6.9,5,9.6,5.5,9.2,3.8,0
"Genesis",55000,"https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2023.jpg","GV70 3.5T Sport 2023","3.5-liter Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,185.6,75.2,64.2,"Petrol",18,26,"SUV",6.2,7.6,7.3,5.7,6.4,7.3,4.1,8.1,5.9,8.2,3.5,0
"Genesis",70600,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Advanced_Plus_2023.jpg","GV80 3.5T Advanced Plus 2023","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,5104,185.6,75.2,64.2,"Petrol",18,23,"SUV",7.2,7.2,7.3,5.4,6.3,6.5,4.1,8.1,5.9,8.2,3.2,0
"Genesis",51400,"https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2022.jpg","G80 2.5T AWD 2022","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4112,196.5,75.8,57.7,"Petrol",22,30,"Sedan",6.6,6.2,5,5.7,6.4,7.5,5,9.4,5.5,9,4.1,0
"Genesis",39150,"https://www.ccarprice.com/products/Genesis-G70-2.0T-2023.jpg","G70 2.0T 2023","2.0L Turbo Inline-4 Gas",252,260,"Automatic","rear",5,4,3688,184.4,72.8,55.1,"Petrol",21,31,"Sedan",6.6,5.4,6.1,5.2,4.9,8.1,5.2,9.3,5.2,9,4.2,0
"Genesis",58890,"https://www.ccarprice.com/products/Genesis-GV60-2023.jpg","GV60 Electric 2023","Electric",314,446,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.6,6.6,5.6,3.4,3,7.1,4.8,1.9,4.2,4.9,5,0
"Genesis",58890,"https://www.ccarprice.com/products/Genesis_GV60_2023.jpg","GV60 2023","Electric",314,446,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",8.8,6.6,5.6,4.3,3,7.1,4.8,1.9,4.2,4.9,5,0
"Genesis",58890,"https://www.ccarprice.com/products/Genesis_GV60_SUV_2023.jpg","GV60 2023","Electric",314,446,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",8.4,6.6,5.6,4.3,3,7.1,4.8,1.9,4.2,4.9,5,0
"Genesis",63700,"https://www.ccarprice.com/products/Genesis_G80_3.5T_Sport_2022.jpg","G80 3.5T Sport 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,196.7,75.8,57.7,"Petrol",17,26,"Sedan",7.5,7.6,5,6.3,4.6,6.9,4.8,9.6,5.5,9,3.4,0
"Genesis",53100,"https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2022.jpg","GV70 3.5T Sport 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,185.6,75.2,64.2,"Petrol",NA,NA,"SUV",8.4,7.6,7.3,7.1,5.5,7.4,3.3,6.7,5.9,7.3,0,0
"Genesis",41500,"https://www.ccarprice.com/products/Genesis_GV70_2.5T_2022.jpg","GV70 2.5T 2022","2.5L Turbo Inline-4 Gas",300,311,"Automatic","all",5,4,4167,185.6,75.2,64.2,"Petrol",NA,NA,"SUV",8.4,6.1,7.3,7.1,4.2,8,3.3,6.7,5.9,7.3,0,0
"Genesis",52500,"https://www.ccarprice.com/products/Genesis_G70_Launch_Edition_2022.jpg","G70 Launch Edition 2022","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","rear",5,4,3774,184.4,72.8,55.1,"Petrol",18,27,"Sedan",7.8,7.8,6.1,5.9,6.5,7.4,5.1,9,5.2,8.8,3.6,0
"Genesis",44450,"https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2022.jpg","G70 3.3T AWD 2022","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","all",5,4,3887,184.4,72.8,55.1,"Petrol",17,25,"Sedan",7.8,7.7,5,5.9,6.1,7.8,5,9,5.2,8.8,3.3,0
"Genesis",39870,"https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2022.jpg","G70 2.0T AWD 2022","2.0L Turbo Inline-4 Gas",252,260,"Automatic","all",5,4,3673,184.4,72.8,55.1,"Petrol",20,28,"Sedan",7.8,5.4,5,5.9,5.4,8.1,5.2,9.2,5.2,8.9,3.8,0
"Genesis",68000,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Advanced_Plus_2022.jpg","GV80 3.5T Advanced Plus 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,NA,194.7,77.8,67.5,"Petrol",18,23,"SUV",6.2,6.9,7.5,6.1,3.8,6.7,3.9,8.1,6.2,8.4,3.2,0
"Genesis",60600,"https://www.ccarprice.com/products/Genesis-GV80-3.5T-2022.jpg","GV80 3.5T 2022","3.5L Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,NA,194.7,77.8,67.5,"Petrol",18,23,"SUV",6.2,6.9,7.5,6.1,3.8,7,3.9,8.1,6.2,8.4,3.2,0
"Genesis",50200,"https://www.ccarprice.com/products/Genesis_GV80_2022.jpg","GV80 2.5T 2022","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","rear",5,4,4707,194.7,77.8,67.5,"Petrol",21,25,"SUV",6.2,5.9,8.7,6.1,4,7.5,4.1,8.1,6.2,8.4,3.6,0
"Genesis",78700,"https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-2022.jpg","G90 5.0L Ultimate 2022","5.0-liter V8 Gas",420,383,"Automatic","rear",5,4,4817,204.9,75.4,58.9,"Petrol",16,24,"Sedan",8.4,7.6,6.1,7.1,7.8,6.1,4.7,9.4,5.6,9,3.2,0
"Genesis",74950,"https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_2022_1.jpg","G90 3.3T Premium 2022","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","rear",5,4,4663,204.9,75.4,58.9,"Petrol",17,24,"Sedan",8.4,7.1,6.1,7.1,6.3,6.3,4.7,9.4,5.6,9,3.2,0
"Genesis",63450,"https://www.ccarprice.com/products/Genesis_G80_3.5T_2022.jpg","G80 3.5T 2022","3.5-liter Twin-Turbo V6 Gas",375,391,"Automatic","all",5,4,4453,196.5,75.8,57.7,"Petrol",17,26,"Sedan",7.5,7.6,5,6.3,4.6,6.9,4.8,9.6,5.5,9,3.4,0
"Genesis",48250,"https://www.ccarprice.com/products/Genesis_G80_2.5T_2022.jpg","G80 2.5T RWD 2022","2.5-liter Turbo Inline-4 Gas",300,311,"Automatic","rear",5,4,3957,196.7,75.8,57.7,"Petrol",23,32,"Sedan",7.8,6.3,6.1,6.3,4.7,7.6,5.1,9.6,5.5,9.2,4.3,0
"Genesis",42350,"https://www.ccarprice.com/products/Genesis_G70_3.3T_2022.jpg","G70 3.3T 2022","3.3-liter Twin-Turbo V6 Gas",365,376,"Automatic","rear",5,4,3774,184.4,72.8,55.1,"Petrol",17,26,"Sedan",7.8,7.8,6.1,5.9,6.5,7.9,5,9,5.2,8.8,3.4,0
"Genesis",37770,"https://www.ccarprice.com/products/Genesis_G70_2022.jpg","G70 2.0T 2022","2.0L Turbo Inline-4 Gas",252,260,"Automatic","rear",5,4,3516,184.4,72.8,55.1,"Petrol",21,31,"Sedan",7.8,5.5,6.1,5.9,5.8,8.2,5.2,9.3,5.2,9,4.2,0
"Buick",24400,"https://www.ccarprice.com/products/Buick_Encore_GX_Preferred_2023.jpg","Encore GX Preferred 2023","1.3L Turbo Gas",155,174,"Automatic","front",5,4,3358,171.4,61.1,71.4,"Petrol",26,29,"SUV",5.6,3.4,5.9,4.9,2.1,8.8,4.8,7.5,5.7,8.2,4.3,0
"Buick",31700,"https://www.ccarprice.com/products/Buick_Envision_2023.jpg","Envision Preferred 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","front",5,4,3692,182.5,74.1,64.6,"Petrol",23,31,"SUV",7.2,5.1,4.1,6.4,2.6,8.5,4.4,7.9,5.9,8.4,4.3,0
"Buick",24400,"https://www.ccarprice.com/products/Buick_Encore_GX_2023_1.jpg","Encore GX Preferred 2023","1.3L Turbo Gas",155,174,"Automatic","all",5,4,3358,171.4,61.1,71.4,"Petrol",26,29,"SUV",6.6,3.4,7.4,5.2,3.5,8.8,4.8,7.5,5.7,8.2,4.3,0
"Buick",35350,"https://www.ccarprice.com/products/Buick_Envision_Preferred_AWD_2023.jpg","Envision Preferred AWD 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","all",5,4,3864,182.5,74.1,64.6,"Petrol",22,29,"SUV",7.2,4.9,5.6,6.4,3.8,8.3,4.3,7.9,5.9,8.2,4,0
